집계구코드,행정동코드
1125063020001,11740620
1102070010008,11140625
1102072010004,11140645
1105066010006,11215840
1105062010016,11215870
1107069020108,11260680
1110059040007,11320511
1110064020101,11320521
1110065010402,11320522
1112051030004,11380510
1115059030801,11470580
1115072030040,11470650
1117055010004,11530550
1119056040502,11560560
1120054030401,11590540
1120055010010,11590550
1121052010001,11620525
1122059020501,11650580
1122064030001,11650620
1123078051801,11680565
1123067030502,11680656
1123068010301,11680660
1123074020314,11680740
1124060030013,11710570
1105058030006,11215770
1108084010207,11290705
1108077040005,11290770
1110062020108,11320514
1110064020001,11320521
1110065010302,11320522
1112065010009,11380631
1114068040005,11440680
1116071040007,11500640
1117054040301,11530540
1117072060409,11530740
1117067020501,11530770
1119056040402,11560560
1120054030301,11590540
1120069020201,11590670
1121058010016,11620585
1123078051701,11680565
1123064010009,11680640
1123067030402,11680656
1123068010201,11680660
1124082020304,11710647
1125054010309,11740540
1106082070002,11230545
1106073020010,11230730
1110065010202,11320522
1112052020015,11380520
1112058030003,11380570
1114078010420,11440555
1115057020003,11470560
1115059030601,11470580
1116059010008,11500570
1116067010005,11500611
1118055020008,11545640
1119056040302,11560560
1120054030201,11590540
1120069020101,11590670
1123068010101,11680660
1124061010018,11710580
1124063010013,11710600
1124082020204,11710647
1102069030006,11140615
1105053020002,11215710
1107054030008,11260540
1107072020301,11260575
1107072050008,11260575
1108071040106,11290715
1109065030008,11305630
1111061010104,11350621
1111077070203,11350695
1113076010004,11410615
1113070030005,11410700
1113072030001,11410720
1113072040603,11410720
1114074010305,11440740
1116051020901,11500510
1116072011002,11500641
1117067020301,11530770
1118053010012,11545620
1119056040202,11560560
1120054030101,11590540
1120069020001,11590670
1121065010007,11620655
1121068020021,11620685
1121072030005,11620725
1122059020201,11650580
1122065020002,11650621
1123068010001,11680660
1124082020104,11710647
1112055010012,11380551
1113071020116,11410710
1114071030004,11440710
1116071020602,11500640
1116072010903,11500641
1117054040001,11530540
1117065020105,11530760
1118060010003,11545700
1119056040102,11560560
1120052030005,11590520
1120054030001,11590540
1121078010021,11620605
1122059020101,11650580
1123051020005,11680510
1124051010020,11710510
1124055010006,11710540
1125058010001,11740580
1125058020603,11740580
1125061011001,11740600
1103059020003,11170590
1107072020101,11260575
1110063010009,11320515
1112056020020,11380552
1114074010105,11440740
1115060010003,11470590
1116051020701,11500510
1116067020307,11500611
1117065020005,11530760
1118057040808,11545670
1118060020505,11545700
1119056040002,11560560
1119070020009,11560700
1119072020005,11560720
1121052020103,11620525
1121081020024,11620775
1122053010013,11650530
1122057020005,11650560
1122059020001,11650580
1122062021001,11650600
1123065040002,11680650
1123067030002,11680656
1125073030005,11740610
1103051020025,11170510
1105066020008,11215840
1106072040001,11230720
1106073030212,11230730
1107072020001,11260575
1108060020102,11290600
1109075030012,11305660
1110056030002,11320700
1112051040006,11380510
1112072010015,11380530
1114072010009,11440720
1115059030201,11470580
1117055020006,11530550
1117072030202,11530740
1117067020001,11530770
1120055020012,11590550
1120065011105,11590640
1121052020003,11620525
1122062020902,11650600
1123052010006,11680521
1101067010002,11110670
1107064040012,11260620
1107073020012,11260655
1108060020001,11290600
1110059020201,11320511
1110064030002,11320521
1111073020108,11350710
1113070040206,11410700
1113072040202,11410720
1115066010016,11470640
1116067020106,11500611
1117055011401,11530550
1117072030101,11530740
1118057030005,11545670
1123077010206,11680545
1123068020202,11680660
1102068010001,11140680
1106082080003,11230545
1110059020101,11320511
1111053020208,11350580
1111061020205,11350621
1111069010024,11350670
1115057030004,11470560
1116072010502,11500641
1117071090008,11530530
1117072030001,11530740
1117067030402,11530770
1121080010010,11620595
1122062020701,11650600
1123068020102,11680660
1124061020019,11710580
1124063020014,11710600
1103071010007,11170555
1105053030003,11215710
1108084020008,11290705
1110059020001,11320511
1110065020103,11320522
1112074030033,11380625
1113072040002,11410720
1114073040101,11440730
1116063010028,11500593
1116067011402,11500611
1116072010402,11500641
1118053020013,11545620
1119054031101,11560540
1120072020104,11590510
1121065020008,11620655
1121072040006,11620725
1122057030206,11650560
1122059030202,11650580
1122065030003,11650621
1123068020002,11680660
1125058020102,11740580
1125067010020,11740660
1103073020004,11170625
1105056010004,11215750
1106072050202,11230720
1107054010202,11260540
1107072030202,11260575
1108071050007,11290715
1109072030019,11305555
1110065020003,11320522
1112055020013,11380551
1112059020009,11380580
1114071040005,11440710
1114073040001,11440730
1115058010009,11470570
1116067011302,11500611
1116071020001,11500640
1116072010302,11500641
1117071060101,11530530
1118060020004,11545700
1119054031001,11560540
1120072020004,11590510
1120054040002,11590540
1121061010016,11620615
1123051030006,11680510
1124055020007,11710540
1124064010025,11710610
1125056020006,11740560
1125058020002,11740580
1125059010213,11740590
1103064010001,11170640
1107062080002,11260610
1110059020105,11320511
1110061020011,11320513
1111061020209,11350621
1112051010102,11380510
1115057030008,11470560
1115059030004,11470580
1115066050102,11470640
1117052020503,11530520
1117072030005,11530740
1121080010014,11620595
1123068020106,11680660
1124063020018,11710600
1124081020803,11710646
1124080010112,11710680
1125063010601,11740620
1125074020204,11740685
1103074050001,11170685
1106081130001,11230536
1107068020001,11260660
1108063010012,11290630
1112052070102,11380520
1113072040006,11410720
1114061020004,11440610
1114073040105,11440730
1116070050502,11500630
1117052020403,11530520
1118053020017,11545620
1121069020004,11620695
1122062010003,11650600
1122065030007,11650621
1123065031101,11680650
1124059020113,11710566
1124081020703,11710646
1125058020106,11740580
1105056010008,11215750
1105058010004,11215770
1107071050001,11260565
1108077020003,11290770
1109060020010,11305590
1110065020007,11320522
1112055020017,11380551
1112073050012,11380600
1114068020003,11440680
1114071040009,11440710
1116051022301,11500510
1116067011306,11500611
1116070050402,11500630
1116071020005,11500640
1117052020303,11530520
1118060020008,11545700
1120054040006,11590540
1122064020501,11650620
1124068010111,11710641
1124081010001,11710646
1124081020603,11710646
1125058020006,11740580
1125059010217,11740590
1125063010401,11740620
1125074020004,11740685
1104065030003,11200650
1108071020204,11290715
1109071020011,11305545
1111079060001,11350595
1111074050105,11350720
1112057020023,11380560
1112058010001,11380570
1112071040313,11380690
1113068040011,11410685
1115062020003,11470610
1116070050302,11500630
1116072010206,11500641
1117052020203,11530520
1117071060005,11530530
1120066010025,11590650
1120069010701,11590670
1121063020102,11620630
1122064020401,11650620
1124081020503,11710646
1124079030110,11710670
1125063010301,11740620
1108071020104,11290715
1109065010006,11305630
1109074010013,11305645
1109075040017,11305660
1113070010003,11410700
1114060050101,11440600
1116051020004,11500510
1116070050202,11500630
1117069030002,11530790
1119054030806,11560540
1120069010601,11590670
1121052030008,11620525
1121063020002,11620630
1121072010003,11620725
1123078040003,11680565
1124081020403,11710646
1125063010201,11740620
1104066010008,11200660
1105064020017,11215820
1108060030007,11290600
1111077050101,11350695
1112074040006,11380625
1114060050001,11440600
1114071010002,11440710
1114072020020,11440720
1116070050102,11500630
1116072010006,11500641
1117052020003,11530520
1120069010501,11590670
1121079030012,11620565
1122065010502,11650621
1123065030702,11680650
1102059060002,11140590
1106081140103,11230536
1110052010009,11320670
1111053030320,11350580
1111077050001,11350695
1115063010004,11470611
1117064010025,11530750
1119069020306,11560690
1120069010401,11590670
1122064020101,11650620
1122065010402,11650621
1123065030602,11680650
1124081020203,11710646
1124075010113,11710690
1125061010005,11740600
1125073010003,11740610
1125063010001,11740620
1101068010019,11110680
1104067040201,11200670
1106081140003,11230536
1108065020010,11290650
1109075010010,11305660
1110065030109,11320522
1112051020004,11380510
1116051021802,11500510
1116069030018,11500620
1116071021603,11500640
1119056030502,11560560
1119056041103,11560560
1119068040001,11560680
1120054020401,11590540
1120069010301,11590670
1121069030006,11620695
1122059010501,11650580
1122062020005,11650600
1122064020001,11650620
1124059030115,11710566
1101070010007,11110700
1104067040101,11200670
1105058020006,11215770
1108077030005,11290770
1110064010001,11320521
1116055030031,11500590
1117055021107,11530550
1118057010004,11545670
1119056030402,11560560
1120054020301,11590540
1120069010201,11590670
1122059010401,11650580
1124081020003,11710646
1125074030006,11740685
1125071020010,11740700
1103057010307,11170570
1104065040005,11200650
1104067040001,11200670
1105054020020,11215730
1106082060002,11230545
1106073010010,11230730
1111079070003,11350595
1111078030110,11350625
1113068050013,11410685
1115057010003,11470560
1116072020208,11500641
1118055010008,11545640
1119069020006,11560690
1120071030015,11590605
1120065010009,11590640
1120069010101,11590670
1122059010301,11650580
1123051010205,11680510
1123067020302,11680656
1124068020013,11710641
1125072020026,11740570
1125063020303,11740620
1102072010305,11140645
1103059010202,11170590
1105053010001,11215710
1105059010016,11215780
1107054020007,11260540
1107072040007,11260575
1109061020021,11305600
1109065020007,11305630
1111077060202,11350695
1113070020004,11410700
1114069010009,11440690
1116051021501,11500510
1116071021302,11500640
1117072020501,11530740
1119056040803,11560560
1119075030010,11560585
1121068010020,11620685
1122065010001,11650621
1123051010104,11680510
1123078050004,11680565
1123065030201,11680650
1123067020201,11680656
1123071030013,11680690
1125074021301,11740685
1103059010102,11170590
1107073040019,11260655
1108071030005,11290715
1110064050009,11320521
1111077060102,11350695
1112074050007,11380625
1113072030502,11410720
1114060060002,11440600
1114071020003,11440710
1115063020105,11470611
1116051021401,11500510
1119072010104,11560720
1120052020004,11590520
1120054030602,11590540
1122057010104,11650560
1123065030101,11680650
1123067020101,11680656
1124054020013,11710532
1124069010113,11710642
1102072010105,11140645
1103057010006,11170570
1103059010002,11170590
1107057010014,11260570
1111077060002,11350695
1115063020005,11470611
1116067010306,11500611
1116067012403,11500611
1116070060003,11500630
1117072050008,11530740
1117065010004,11530760
1119056030001,11560560
1119070010008,11560700
1121073010015,11620735
1123065030001,11680650
1123068010402,11680660
1124080030115,11710680
1125061020006,11740600
1125073020004,11740610
1125063020002,11740620
1102070010009,11140625
1102072010005,11140645
1105066010007,11215840
1105062010017,11215870
1106090030010,11230750
1107069020109,11260680
1110059040008,11320511
1110064020102,11320521
1110065010403,11320522
1110056020001,11320700
1112051030005,11380510
1115072030041,11470650
1116051021201,11500510
1117055010005,11530550
1120055010011,11590550
1121052010002,11620525
1122059020502,11650580
1123067030503,11680656
1123068010302,11680660
1124060030014,11710570
1105058030007,11215770
1108060010001,11290600
1108068020301,11290685
1108077040006,11290770
1110062020109,11320514
1110064020002,11320521
1110065010303,11320522
1112058032201,11380570
1114068040006,11440680
1116051021101,11500510
1116071040008,11500640
1117072020101,11530740
1118059020001,11545690
1119056040403,11560560
1120069020202,11590670
1121058010017,11620585
1123078051702,11680565
1123067030403,11680656
1123068010202,11680660
1106073020011,11230730
1108068020201,11290685
1110059010101,11320511
1110065010203,11320522
1112052020016,11380520
1112058030004,11380570
1114078010421,11440555
1114077020010,11440565
1114073030201,11440730
1115057020004,11470560
1116051021001,11500510
1116059010009,11500570
1116067010006,11500611
1117072020001,11530740
1118055020009,11545640
1120054030202,11590540
1124061010019,11710580
1124063010014,11710600
1124065010010,11710620
1124082020205,11710647
1102069030007,11140615
1105053020003,11215710
1107054030009,11260540
1107072050009,11260575
1108068020101,11290685
1108071040107,11290715
1109065030009,11305630
1111061010105,11350621
1113076010005,11410615
1113070030006,11410700
1113072030002,11410720
1113072040604,11410720
1114073030101,11440730
1114074010306,11440740
1116051020902,11500510
1117071050201,11530530
1117067020302,11530770
1118053010013,11545620
1120054030102,11590540
1120063020020,11590620
1120069020002,11590670
1121065010008,11620655
1121068020022,11620685
1121072030006,11620725
1122059020202,11650580
1122065020003,11650621
1124082020105,11710647
1103070010010,11170700
1106091060101,11230600
1108068020001,11290685
1110065010003,11320522
1112055010013,11380551
1113071020117,11410710
1114073030001,11440730
1116071010001,11500640
1116072010904,11500641
1117054040002,11530540
1117065020106,11530760
1118060010004,11545700
1119074050101,11560535
1120052030006,11590520
1120054030002,11590540
1123051020006,11680510
1124051010021,11710510
1124055010007,11710540
1106091060001,11230600
1107072020102,11260575
1112056020021,11380552
1114074010106,11440740
1115060010004,11470590
1116051020702,11500510
1116067020308,11500611
1117052020801,11530520
1117071050001,11530530
1117065020006,11530760
1118057040809,11545670
1119074050001,11560535
1119056040003,11560560
1119072020006,11560720
1121052020104,11620525
1121081020025,11620775
1122053010014,11650530
1122057020006,11650560
1122059020002,11650580
1123065040003,11680650
1123067030003,11680656
1125073030006,11740610
1105066020009,11215840
1106072040002,11230720
1107072020002,11260575
1108060020103,11290600
1109075030013,11305660
1110056030003,11320700
1111076020010,11350665
1111074040001,11350720
1112051040007,11380510
1112072010016,11380530
1117052020701,11530520
1117055020007,11530550
1117067020002,11530770
1120055020013,11590550
1121052020004,11620525
1122062020903,11650600
1123052010007,11680521
1125073010801,11740610
1101067010003,11110670
1107064040013,11260620
1108060020002,11290600
1110059020202,11320511
1110064030003,11320521
1111073020109,11350710
1112074030001,11380625
1113070040207,11410700
1114061020201,11440610
1115066010017,11470640
1116051020501,11500510
1118057030006,11545670
1123077010207,11680545
1123078051101,11680565
1123068020203,11680660
1125066020010,11740650
1102068010002,11140680
1110059020102,11320511
1111053020209,11350580
1111061020206,11350621
1111069010025,11350670
1115057030005,11470560
1115059030001,11470580
1116051020401,11500510
1116072010503,11500641
1117071090009,11530530
1117072030002,11530740
1117067030403,11530770
1121080010011,11620595
1123068020103,11680660
1124063020015,11710600
1125074020201,11740685
1103071010008,11170555
1105053030004,11215710
1105058010101,11215770
1108084020009,11290705
1112074030034,11380625
1113072040003,11410720
1114061020001,11440610
1114073040102,11440730
1116051020301,11500510
1116063010029,11500593
1116067011403,11500611
1116072010403,11500641
1118053020014,11545620
1119054031102,11560540
1121065020009,11620655
1121069020001,11620695
1121072040007,11620725
1122057030207,11650560
1122065030004,11650621
1123068020003,11680660
1124059020110,11710566
1125058020103,11740580
1125067010021,11740660
1125074020101,11740685
1102069010201,11140615
1103073020005,11170625
1105056010005,11215750
1105058010001,11215770
1107054010203,11260540
1107072030203,11260575
1108071050008,11290715
1110065020004,11320522
1112055020014,11380551
1114071040006,11440710
1116051020201,11500510
1116067011303,11500611
1116071020002,11500640
1116072010303,11500641
1118060020005,11545700
1119069010101,11560690
1120072020005,11590510
1120054040003,11590540
1121061010017,11620615
1124055020008,11710540
1125056020007,11740560
1125058020003,11740580
1125059010214,11740590
1125074020001,11740685
1102059050001,11140590
1103064010002,11170640
1106084020201,11230570
1110059020106,11320511
1110061020012,11320513
1112051010103,11380510
1115057030009,11470560
1115059030005,11470580
1115066050103,11470640
1116051011901,11500510
1116053020401,11500530
1116070040001,11500630
1117052020504,11530520
1118051040001,11545510
1119056020601,11560560
1119061030001,11560610
1121057010010,11620575
1121080010015,11620595
1122068050401,11650660
1123068020107,11680660
1124063020019,11710600
1124080010113,11710680
1101056030701,11110560
1103074050002,11170685
1106081130002,11230536
1106084020101,11230570
1107068020002,11260660
1108063010013,11290630
1109070030001,11305535
1112052070103,11380520
1113069020001,11410690
1113072040007,11410720
1114061020005,11440610
1114073040106,11440730
1116051011801,11500510
1116053020301,11500530
1116070050503,11500630
1117052020404,11530520
1118053020018,11545620
1119056020501,11560560
1121069020005,11620695
1122062010004,11650600
1122065030008,11650621
1122068050301,11650660
1123065031102,11680650
1124059020114,11710566
1124081020704,11710646
1125058020107,11740580
1101056030601,11110560
1105056010009,11215750
1105058010005,11215770
1106082050101,11230545
1106084020001,11230570
1107071050002,11260565
1108077020004,11290770
1109060020011,11305590
1112073050013,11380600
1114068020004,11440680
1116051011701,11500510
1116053020201,11500530
1116067011307,11500611
1116070050403,11500630
1116071020006,11500640
1117052020304,11530520
1118060020009,11545700
1120054040007,11590540
1122064020502,11650620
1122068050201,11650660
1123067010401,11680656
1124081010002,11710646
1125058020007,11740580
1125059010218,11740590
1125063010402,11740620
1125074020005,11740685
1104065030004,11200650
1105060030001,11215850
1106082050001,11230545
1107060050001,11260590
1108081010010,11290525
1109071020012,11305545
1111079060002,11350595
1111074050106,11350720
1112058010002,11380570
1115058010020,11470570
1115062020004,11470610
1116051011601,11500510
1116070050303,11500630
1117052020204,11530520
1117071060006,11530530
1119056020301,11560560
1120069010702,11590670
1122064020402,11650620
1122068050101,11650660
1123067010301,11680656
1124081020504,11710646
1124079030111,11710670
1101056030401,11110560
1108071020105,11290715
1109065010007,11305630
1109074010014,11305645
1109075040018,11305660
1113070010004,11410700
1114060050102,11440600
1116051011501,11500510
1116051020005,11500510
1116053020001,11500530
1116070050203,11500630
1117069030003,11530790
1119056020201,11560560
1120069010602,11590670
1121052030009,11620525
1121063020003,11620630
1121072010004,11620725
1122068050001,11650660
1123078040004,11680565
1123065020201,11680650
1123067010201,11680656
1125074011301,11740685
1104066010009,11200660
1105064020018,11215820
1108060030008,11290600
1111077050102,11350695
1112074040007,11380625
1114071010003,11440710
1114072020021,11440720
1116051011401,11500510
1116061030301,11500591
1116070050103,11500630
1116072010007,11500641
1117052020004,11530520
1119056020101,11560560
1120069010502,11590670
1121079030013,11620565
1123067010101,11680656
1106081140104,11230536
1108068010501,11290685
1115063010005,11470611
1116051011301,11500510
1116070050003,11500630
1117064010026,11530750
1119056020001,11560560
1119069020307,11560690
1121064040010,11620645
1122064020102,11650620
1122065010403,11650621
1123065020001,11680650
1123065030603,11680650
1123067010001,11680656
1124081020204,11710646
1124081022301,11710646
1124075010114,11710690
1125061010006,11740600
1125073010004,11740610
1125063010002,11740620
1101056030101,11110560
1108065020011,11290650
1109075010011,11305660
1110056010001,11320700
1112051020005,11380510
1116069030019,11500620
1116071021604,11500640
1119068040002,11560680
1120069010302,11590670
1121069030007,11620695
1122059010502,11650580
1122062020006,11650600
1122064020002,11650620
1124059030116,11710566
1124062020010,11710590
1101056030001,11110560
1101070010008,11110700
1105058020007,11215770
1110064010002,11320521
1116051011101,11500510
1116055030032,11500590
1116061030001,11500591
1118057010005,11545670
1118059010001,11545690
1119056030403,11560560
1120054020302,11590540
1120069010202,11590670
1124081020004,11710646
1124081022101,11710646
1125074030007,11740685
1125071020011,11740700
1103057010308,11170570
1104067040002,11200670
1105054020021,11215730
1106082060003,11230545
1106073010011,11230730
1111079070004,11350595
1111078030111,11350625
1113068050014,11410685
1114077010010,11440565
1115057010004,11470560
1116051011001,11500510
1116072020209,11500641
1117072010001,11530740
1118055010009,11545640
1119069020007,11560690
1120071030016,11590605
1122059010302,11650580
1123051010206,11680510
1124068020014,11710641
1124081022001,11710646
1125072020027,11740570
1102072010306,11140645
1105053010002,11215710
1105059010017,11215780
1107054020008,11260540
1107072040008,11260575
1109061020022,11305600
1111077060203,11350695
1113070020005,11410700
1113072020001,11410720
1116051010901,11500510
1116071021303,11500640
1117067010301,11530770
1119056040804,11560560
1119075030011,11560585
1120054020101,11590540
1120069010001,11590670
1121068010021,11620685
1121069010601,11620695
1122059010201,11650580
1122065010002,11650621
1123051010105,11680510
1123078050005,11680565
1123065030202,11680650
1123067020202,11680656
1123071030014,11680690
1125074021302,11740685
1103052020010,11170520
1103059010103,11170590
1106087030010,11230650
1108071030006,11290715
1111077060103,11350695
1112074050008,11380625
1114071020004,11440710
1115063020106,11470611
1116051010801,11500510
1116051021402,11500510
1117054030001,11530540
1119072010105,11560720
1120054020001,11590540
1120054030603,11590540
1122057010105,11650560
1123065030102,11680650
1124069010114,11710642
1102072010106,11140645
1103057010007,11170570
1103059010003,11170590
1107057010015,11260570
1112056010020,11380552
1115063020006,11470611
1116051010701,11500510
1116067012404,11500611
1116067014501,11500611
1116070060004,11500630
1117072050009,11530740
1117065010005,11530760
1119054030006,11560540
1119056030002,11560560
1119070010009,11560700
1121073010016,11620735
1122059010001,11650580
1123065030002,11680650
1123067020002,11680656
1123068010403,11680660
1124080030116,11710680
1125061020007,11740600
1125073020005,11740610
1125063020003,11740620
1102072010006,11140645
1105066010008,11215840
1106072030001,11230720
1106090030011,11230750
1107072010001,11260575
1110059040009,11320511
1110065010404,11320522
1110056020002,11320700
1113052020601,11410520
1115072030042,11470650
1116051010601,11500510
1117055010006,11530550
1117067010001,11530770
1123068010303,11680660
1124060030015,11710570
1105058030008,11215770
1108060010002,11290600
1108077040007,11290770
1110064020003,11320521
1112058032202,11380570
1112074020001,11380625
1114068040007,11440680
1116051010501,11500510
1116071040009,11500640
1118059020002,11545690
1119056040404,11560560
1120069020203,11590670
1121058010018,11620585
1123068010203,11680660
1125066010010,11740650
1125074010301,11740685
1106073020012,11230730
1110059010102,11320511
1110065010204,11320522
1112052020017,11380520
1112058030005,11380570
1113052020401,11410520
1114078010422,11440555
1114077020011,11440565
1114061010101,11440610
1115057020005,11470560
1115059020001,11470580
1116051010401,11500510
1116051021002,11500510
1116067010007,11500611
1117072020002,11530740
1120054030203,11590540
1124063010015,11710600
1124065010011,11710620
1124081021401,11710646
1124082020206,11710647
1125073011201,11740610
1125074010201,11740685
1101069010401,11110690
1102069030008,11140615
1105053020004,11215710
1108071040108,11290715
1111061010106,11350621
1113052020301,11410520
1113076010006,11410615
1113070030007,11410700
1113072030003,11410720
1113072040605,11410720
1114061010001,11440610
1114073030102,11440730
1116051010301,11500510
1116057010020,11500550
1117071050202,11530530
1117067020303,11530770
1118053010014,11545620
1120054030103,11590540
1120063020021,11590620
1120069020003,11590670
1121065010009,11620655
1121069010001,11620695
1121072030007,11620725
1122059020203,11650580
1122065020004,11650621
1123076010010,11680700
1124081021301,11710646
1124082020106,11710647
1125074010101,11740685
1101069010301,11110690
1103070010011,11170700
1106091060102,11230600
1108068020002,11290685
1110065010004,11320522
1112055010014,11380551
1113052020201,11410520
1113071020118,11410710
1114073030002,11440730
1116071010002,11500640
1117054040003,11530540
1117065020107,11530760
1118060010005,11545700
1119074050102,11560535
1120052030007,11590520
1120054030003,11590540
1123051020007,11680510
1124051010022,11710510
1124055010008,11710540
1124081021201,11710646
1125073011001,11740610
1125074010001,11740685
1125074033301,11740685
1106091060002,11230600
1107072020103,11260575
1112056020022,11380552
1112057010020,11380560
1115060010005,11470590
1116051010101,11500510
1117071050002,11530530
1117065020007,11530760
1119074050002,11560535
1119056040004,11560560
1119072020007,11560720
1121081020026,11620775
1122053010015,11650530
1122057020007,11650560
1123065040004,11680650
1123067030004,11680656
1124081021101,11710646
1125073030007,11740610
1101069010101,11110690
1106072040003,11230720
1107072020003,11260575
1109075030014,11305660
1110056030004,11320700
1111076020011,11350665
1112051040008,11380510
1112072010017,11380530
1112071030210,11380690
1113052020001,11410520
1115070020210,11470680
1117052020702,11530520
1117055020008,11530550
1117067020003,11530770
1120055020014,11590550
1121052020005,11620525
1123052010008,11680521
1124081021001,11710646
1101067010004,11110670
1107064040014,11260620
1108060020003,11290600
1110064030004,11320521
1112074030002,11380625
1113076050020,11410615
1114061020202,11440610
1114070010020,11440700
1115066010018,11470640
1118057030007,11545670
1122062010201,11650600
1123077010208,11680545
1123078040501,11680565
1123068020204,11680660
1124081020901,11710646
1125066020011,11740650
1110059020103,11320511
1111061020207,11350621
1115057030006,11470560
1115059030002,11470580
1116051020402,11500510
1117052020501,11530520
1117072030003,11530740
1121080010012,11620595
1123078040401,11680565
1123068020104,11680660
1124063020016,11710600
1124081020801,11710646
1124080010110,11710680
1125074020202,11740685
1103071010009,11170555
1104065030201,11200650
