집계구코드,행정동코드
1113072020013,11410720
1116074010207,11500615
1120067010007,11590651
1120069010013,11590670
1121054010311,11620545
1121083040006,11620765
1121081010003,11620775
1123059020001,11680590
1123060010304,11680600
1123064040003,11680640
1125051010203,11740515
1103052020022,11170520
1106083050105,11230560
1108084040101,11290705
1109069030009,11305534
1111073040001,11350710
1112060030506,11380590
1113066020302,11410660
1114076020006,11440655
1115071010302,11470550
1115058030202,11470570
1115072030021,11470650
1121078010402,11620605
1122057010117,11650560
1123053010003,11680531
1123060010204,11680600
1124051010401,11710510
1124069010126,11710642
1125051010103,11740515
1101064010008,11110640
1102067010103,11140670
1106086040011,11230610
1106089010006,11230740
1108066020102,11290660
1108084040001,11290705
1111056020401,11350600
1115071020804,11470550
1117051020601,11530510
1119076030302,11560605
1122066030001,11650651
1124051010301,11710510
1124057012603,11710561
1124071010002,11710650
1125061020019,11740600
1125065020011,11740640
1102067010003,11140670
1105054030001,11215730
1108064020006,11290640
1110056020014,11320700
1112059040002,11380580
1112060030306,11380590
1112066030004,11380632
1114078010401,11440555
1115071010102,11470550
1115058030002,11470570
1117051020501,11530510
1117064011202,11530750
1118061020202,11545710
1123060010004,11680600
1123075010306,11680750
1124051010201,11710510
1125052040007,11740520
1125070020107,11740690
1104062030205,11200620
1107065020003,11260630
1111056020201,11350600
1111064020602,11350624
1113064020006,11410640
1113066020002,11410660
1114078010301,11440555
1115071010002,11470550
1116073030020,11500540
1117051020401,11530510
1117064011102,11530750
1118059020014,11545690
1119063030005,11560630
1119065030001,11560650
1120053040104,11590530
1120068040010,11590660
1121078010102,11620605
1121066020006,11620665
1121068020002,11620685
1122061010002,11650590
1124051010101,11710510
1125055020108,11740550
1104057010103,11200570
1104062030105,11200620
1106080020002,11230705
1107062070011,11260610
1110065010216,11320522
1111056020101,11350600
1112056020101,11380552
1112058030017,11380570
1112060030106,11380590
1114078010201,11440555
1116067010019,11500611
1117051020301,11530510
1118061020002,11545710
1119076030002,11560605
1120053040004,11590530
1121078010002,11620605
1122056030108,11650550
1124051010001,11710510
1125055020008,11740550
1104057010003,11200570
1105053020016,11215710
1107068010010,11260660
1107069060004,11260680
1109064020706,11305620
1111056020001,11350600
1111073050103,11350710
1112056020001,11380552
1112060030006,11380590
1113076010018,11410615
1113072030015,11410720
1114078010101,11440555
1114073030114,11440730
1119066010006,11560660
1120070050501,11590680
1121069010013,11620695
1121071010101,11620715
1121081020005,11620775
1122065020016,11650621
1123059030003,11680590
1125051020205,11740515
1103051020006,11170510
1103053020002,11170530
1107071040010,11260565
1108066030204,11290660
1109064010004,11305620
1111064020302,11350624
1113069020511,11410690
1114078010001,11440555
1114068010012,11440680
1114073030014,11440730
1117051020101,11530510
1118060010017,11545700
1120052030019,11590520
1120056030011,11590560
1120066010503,11590650
1121071010001,11620715
1123053020005,11680531
1124057010006,11710561
1125051020105,11740515
1125074010013,11740685
1103071040002,11170555
1106089020008,11230740
1111079050010,11350595
1111064020202,11350624
1115071020204,11470550
1116074020009,11500615
1117065020019,11530760
1119065040203,11560650
1121081020038,11620775
1122057020019,11650560
1123053011401,11680531
1123077040001,11680545
1124071020004,11710650
1102065020009,11140650
1102067020005,11140670
1104057020305,11200570
1104059020301,11200590
1104073020603,11200645
1108082030005,11290555
1111069010006,11350670
1112072010029,11380530
1112059050004,11380580
1112073010008,11380600
1113052020013,11410520
1114078020403,11440555
1117069020011,11530790
1121052020017,11620525
1121079020121,11620565
1121078020204,11620605
1121063010011,11620630
1121083020001,11620765
1122061020104,11650590
1123060011502,11680600
1123079020002,11680610
1125070030109,11740690
1107065030004,11260630
1108083010009,11290575
1108062020011,11290620
1109069010003,11305534
1111052011005,11350570
1111064020001,11350624
1112074030014,11380625
1116063010009,11500593
1119063040006,11560630
1119065040002,11560650
1121066030007,11620665
1122061020003,11650590
1123060011401,11680600
1125066020023,11740650
1125067010001,11740660
1106083030003,11230560
1108076040012,11290760
1109061010201,11305600
1111074010110,11350720
1115054010008,11470540
1115059030018,11470580
1116055020010,11500590
1117068031701,11530780
1118058010001,11545680
1120053020302,11590530
1121057010023,11620575
1121080010028,11620595
1121078020007,11620605
1122058010402,11650570
1122067030007,11650652
1123059010401,11680590
1124080010126,11710680
1103072040002,11170560
1103074050015,11170685
1104059020004,11200590
1107068020015,11260660
1108063010026,11290630
1109070030014,11305535
1109072030010,11305555
1109061010101,11305600
1110063020101,11320515
1111053030601,11350580
1111056030006,11350600
1112057020004,11380560
1112066010002,11380632
1117068031601,11530780
1118054010009,11545630
1120053020202,11590530
1120066010006,11590650
1122064010013,11650620
1123059020903,11680590
1123079060120,11680610
1125072010005,11740570
1101056020012,11110560
1105058010018,11215770
1105067030012,11215847
1109064020009,11305620
1110059060101,11320511
1110063020001,11320515
1111053030501,11350580
1112056010801,11380552
1115071030309,11470550
1117068031501,11530780
1119063010003,11560630
1125051011004,11740515
1125074020018,11740685
1107069040102,11260680
1110062040202,11320514
1111053030401,11350580
1111056010701,11350600
1112058010015,11380570
1114070020005,11440700
1114072020001,11440720
1115071030209,11470550
1117068031401,11530780
1119076020602,11560605
1120053020002,11590530
1121083030106,11620765
1122058010102,11650570
1123060011005,11680600
1123067010314,11680656
1124079030124,11710670
1125051010905,11740515
1102071020113,11140635
1104062010003,11200620
1107069040002,11260680
1110062040102,11320514
1111053030301,11350580
1111073030101,11350710
1112059030302,11380580
1112060010004,11380590
1112065030003,11380631
1115071030109,11470550
1116053020014,11500530
1116065030206,11500604
1117070010010,11530595
1117064010006,11530750
1121083030006,11620765
1122058010002,11650570
1123059010001,11680590
1123060010906,11680600
1123079030007,11680610
1123064030003,11680640
1125072020307,11740570
1104059030206,11200590
1107065010303,11260630
1109069020009,11305534
1110055030010,11320690
1111053030201,11350580
1111060030004,11350619
1111066010003,11350640
1111073030001,11350710
1114070011301,11440700
1117051010701,11530510
1120068030310,11590660
1122063030004,11650610
1123060010806,11680600
1125067020007,11740660
1105054020101,11215730
1106083040005,11230560
1107052030901,11260520
1108066010102,11290660
1108084030001,11290705
1111053030101,11350580
1111056010401,11350600
1113066010202,11410660
1114070011201,11440700
1116054010308,11500535
1116055030012,11500590
1117051010601,11530510
1119076020302,11560605
1121066010206,11620665
1122066020001,11650651
1122067040009,11650652
1123077030601,11680545
1124075010127,11710690
1125052030107,11740520
1125061010019,11740600
1125073010017,11740610
1125063010015,11740620
1125065010011,11740640
1105054020001,11215730
1108059020413,11290590
1108064010006,11290640
1109072040012,11305555
1110056010014,11320700
1111053030001,11350580
1111056010301,11350600
1112051020018,11380510
1112057010901,11380560
1112059030002,11380580
1112065031801,11380631
1112066020004,11380632
1115052020020,11470520
1115058020002,11470570
1117051010501,11530510
1117051040208,11530510
1118061010202,11545710
1119065020101,11560650
1122067010202,11650652
1123077030501,11680545
1123078010010,11680565
1125072020007,11740570
1125070010107,11740690
1107065010003,11260630
1108082031106,11290555
1109061020003,11305600
1111056010201,11350600
1112056010201,11380552
1112074010013,11380625
1113066010002,11410660
1116073020020,11500540
1116061030014,11500591
1117051010401,11530510
1117064020208,11530750
1118057010018,11545670
1119076020102,11560605
1119065020001,11560650
1120053030104,11590530
1121068010002,11620685
1122056020208,11650550
1125051010405,11740515
1125071020024,11740700
1105055010012,11215740
1105056020030,11215750
1108084040303,11290705
1111056010101,11350600
1111073040203,11350710
1113066020504,11410660
1114063010009,11440630
1114072030003,11440720
1114074040601,11440740
1115057010017,11470560
1116064050007,11500603
1117051010301,11530510
1118061010002,11545710
1119076020002,11560605
1120053030004,11590530
1121062010020,11620625
1122058020104,11650570
1122067010002,11650652
1124056020011,11710550
1125051010305,11740515
1101058010002,11110580
1102052010002,11140520
1105053010015,11215710
1110062050103,11320514
1111064010401,11350624
1111073040102,11350710
1112060020005,11380590
1113072020014,11410720
1114070010801,11440700
1116074010208,11500615
1120067010008,11590651
1120069010014,11590670
1121054010312,11620545
1121083040007,11620765
1121081010004,11620775
1123059020002,11680590
1123060010305,11680600
1123064040004,11680640
1103052020023,11170520
1103053010001,11170530
1106083050106,11230560
1108084040102,11290705
1111064010301,11350624
1112052050010,11380520
1114076020007,11440655
1115071010303,11470550
1115058030203,11470570
1115072030022,11470650
1117068030601,11530780
1120056020010,11590560
1122057010118,11650560
1123053010004,11680531
1123060010205,11680600
1124069010127,11710642
1125051010104,11740515
1101064010009,11110640
1102067010104,11140670
1103071030001,11170555
1106086040012,11230610
1106089010007,11230740
1108066020103,11290660
1108084040002,11290705
1110060020020,11320512
1111056020402,11350600
1111064010201,11350624
1115071020805,11470550
1117068030501,11530780
1119076030303,11560605
1122066030002,11650651
1124051010302,11710510
1124057012604,11710561
1124071010003,11710650
1125065020012,11740640
1102067010004,11140670
1105054030002,11215730
1108064020007,11290640
1110056020015,11320700
1112066030005,11380632
1114078010402,11440555
1115071010103,11470550
1116064030501,11500603
1117051020502,11530510
1117069010010,11530790
1118061020203,11545710
1120063020101,11590620
1123079010001,11680610
1123075010307,11680750
1124051010202,11710510
1125052040008,11740520
1125070020108,11740690
1107065020004,11260630
1111056020202,11350600
1111064010001,11350624
1111064020603,11350624
1113064020007,11410640
1113066020003,11410660
1114078010302,11440555
1116073030021,11500540
1116064030401,11500603
1117051020402,11530510
1117064011103,11530750
1118059020015,11545690
1119063030006,11560630
1120053040105,11590530
1120063020001,11590620
1120068040011,11590660
1121078010103,11620605
1121066020007,11620665
1121068020003,11620685
1122061010003,11650590
1104057010104,11200570
1104062030106,11200620
1107062070012,11260610
1112058030018,11380570
1112060030107,11380590
1114078010202,11440555
1116064030301,11500603
1118051030010,11545510
1118061020003,11545710
1119076030003,11560605
1119061020010,11560610
1120053040005,11590530
1121078010003,11620605
1122056030109,11650550
1124051010002,11710510
1125055020009,11740550
1105053020017,11215710
1107068010011,11260660
1107069060005,11260680
1109064020707,11305620
1111073050104,11350710
1112056020002,11380552
1113076010019,11410615
1113072030016,11410720
1114078010102,11440555
1116064030201,11500603
1119066010007,11560660
1120070050502,11590680
1121069010014,11620695
1121071010102,11620715
1121081020006,11620775
1122065020017,11650621
1123059030004,11680590
1125052010001,11740520
1103051020007,11170510
1103053020003,11170530
1107071040011,11260565
1108066030205,11290660
1109060010020,11305590
1109064010005,11305620
1113069020512,11410690
1114078010002,11440555
1114068010013,11440680
1114073030015,11440730
1116064030101,11500603
1117051020102,11530510
1117068030001,11530780
1118060010018,11545700
1120056030012,11590560
1121071010002,11620715
1124057010007,11710561
1125051020106,11740515
1125074010014,11740685
1103071040003,11170555
1104070020010,11200790
1105060020010,11215850
1106089020009,11230740
1111079050011,11350595
1111064020203,11350624
1113076050001,11410615
1114070010001,11440700
1115071020205,11470550
1116064030001,11500603
1119065040204,11560650
1121081020039,11620775
1123053011402,11680531
1123077040002,11680545
1124071020005,11710650
1124079020120,11710670
1102067020006,11140670
1104057020306,11200570
1104073020604,11200645
1108082030006,11290555
1111069010007,11350670
1112059050005,11380580
1112073010009,11380600
1114078020404,11440555
1116053010010,11500530
1117069020012,11530790
1121052020018,11620525
1121079020122,11620565
1121078020205,11620605
1121063010012,11620630
1121083020002,11620765
1122061020105,11650590
1123060011503,11680600
1123079020003,11680610
1105061010020,11215860
1107065030005,11260630
1107070020201,11260690
1109069010004,11305534
1111064020002,11350624
1111077040110,11350695
1112074030015,11380625
1112066020801,11380632
1116057020001,11500550
1116065020101,11500604
1119063040007,11560630
1120070050101,11590680
1121066030008,11620665
1122061020004,11650590
1123060011402,11680600
1123064041101,11680640
1125067010002,11740660
1106083030004,11230560
1108076040013,11290760
1109061010202,11305600
1111074010111,11350720
1115054010009,11470540
1115059030019,11470580
1116055020011,11500590
1116063010020,11500593
1117068031702,11530780
1118058010002,11545680
1119076010301,11560605
1120053020303,11590530
1121057010024,11620575
1121080010029,11620595
1121078020008,11620605
1122058010403,11650570
1122067030008,11650652
1103072040003,11170560
1103074050016,11170685
1104059020005,11200590
1107068020016,11260660
1108063010027,11290630
1109070030015,11305535
1109072030011,11305555
1109061010102,11305600
1110063020102,11320515
1111053030602,11350580
1111056030007,11350600
1112057020005,11380560
1112059020001,11380580
1112066010003,11380632
1115058010001,11470570
1117068031602,11530780
1119054060701,11560540
1119076010201,11560605
1120053020203,11590530
1120066010007,11590650
1122064010014,11650620
1123059020904,11680590
1123079060121,11680610
1125072010006,11740570
1101056020013,11110560
1105058010019,11215770
1105067030013,11215847
1110059060102,11320511
1110063020002,11320515
1111053030502,11350580
1112057011401,11380560
1117068020901,11530780
1117068031502,11530780
1119054060601,11560540
1119076010101,11560605
1119063010004,11560630
1122051020010,11650510
1125051011005,11740515
1125074020019,11740685
1107069040103,11260680
1110062040203,11320514
1111056010702,11350600
1112057011301,11380560
1112058010016,11380570
1114070020006,11440700
1114072020002,11440720
1117068020801,11530780
1117068031402,11530780
1119054060501,11560540
1119076010001,11560605
1121083030107,11620765
1122058010103,11650570
1123067010315,11680656
1124056010010,11710550
1124079030125,11710670
1102071020114,11140635
1104062010004,11200620
1107069040003,11260680
1110062040103,11320514
1111053030302,11350580
1111073030102,11350710
1112057011201,11380560
1112060010005,11380590
1112065030004,11380631
1116053020015,11500530
1116065030207,11500604
1117070010011,11530595
1117064010007,11530750
1119054060401,11560540
1120073030010,11590630
1121083030007,11620765
1122058010003,11650570
1123059010002,11680590
1123060010907,11680600
1123079030008,11680610
1123064030004,11680640
1125072020308,11740570
1104059030207,11200590
1107065010304,11260630
1110055030011,11320690
1111053030202,11350580
1111060030005,11350619
1111066010004,11350640
1112067030010,11380640
1117051010702,11530510
1117056020010,11530560
1117068020601,11530780
1119054060301,11560540
1120056010010,11590560
1120068030311,11590660
1122063030005,11650610
1125067020008,11740660
1103071020001,11170555
1108066010103,11290660
1108084030002,11290705
1111056010402,11350600
1112057011001,11380560
1113066010203,11410660
1116055030013,11500590
1117051010602,11530510
1117068020501,11530780
1119076020303,11560605
1121066010207,11620665
1122066020002,11650651
1124075010128,11710690
1125052030108,11740520
1125073010018,11740610
1125063010016,11740620
1105054020002,11215730
1108059020414,11290590
1108064010007,11290640
1109072040013,11305555
1110056010015,11320700
1111056010302,11350600
1112051020019,11380510
1112057010902,11380560
1112059030003,11380580
1112066020005,11380632
1115052020021,11470520
1115058020003,11470570
1117051040209,11530510
1119054060101,11560540
1119065020102,11560650
1120063010101,11590620
1122067010203,11650652
1125072020008,11740570
1107065010004,11260630
1109061020004,11305600
1111056010202,11350600
1112074010014,11380625
1113066010003,11410660
1116073020021,11500540
1117051010402,11530510
1117064020209,11530750
1117068020301,11530780
1118057010019,11545670
1119065020002,11560650
1120053030105,11590530
1120063010001,11590620
1121068010003,11620685
1122056020209,11650550
1125071020025,11740700
1105055010013,11215740
1105056020031,11215750
1108084040304,11290705
1111056010102,11350600
1111073040204,11350710
1112051060001,11380510
1113066020505,11410660
1114072030004,11440720
1115057010018,11470560
1116064020301,11500603
1117068020201,11530780
1118061010003,11545710
1119076020003,11560605
1120053030005,11590530
1121062010021,11620625
1122058020105,11650570
1123052030001,11680521
1124056020012,11710550
1101058010003,11110580
1105053010016,11215710
1107052030501,11260520
1107070010601,11260690
1110062050104,11320514
1111079040210,11350595
1111056010001,11350600
1111064010402,11350624
1111073040103,11350710
1112056010001,11380552
1112060020006,11380590
1113072020015,11410720
1114074040501,11440740
1116074010209,11500615
1117051010201,11530510
1120067010009,11590651
1120069010015,11590670
1121083040008,11620765
1121081010005,11620775
1123059020003,11680590
1123060010306,11680600
1123064040005,11680640
1106083050107,11230560
1107071030010,11260565
1107070010501,11260690
1110051030020,11320660
1112052050011,11380520
1114069010030,11440690
1115071010304,11470550
1115058030204,11470570
1115072030023,11470650
1117051010101,11530510
1117068030602,11530780
1120056020011,11590560
1122057010119,11650560
1123053010005,11680531
1123060010206,11680600
1125051010105,11740515
1102067010105,11140670
1106086040013,11230610
1106089010008,11230740
1107052030301,11260520
1107070010401,11260690
1108066020104,11290660
1108084040003,11290705
1110060020021,11320512
1111056020403,11350600
1112057010401,11380560
1113068020020,11410685
1114074040301,11440740
1115071020806,11470550
1116065010301,11500604
1117051010001,11530510
1119076030304,11560605
1119072050201,11560720
1120070040301,11590680
1122066030003,11650651
1123077030001,11680545
1123059021901,11680590
1124051010303,11710510
1124058020020,11710562
1124071010004,11710650
1125065020013,11740640
1102067010005,11140670
1105054030003,11215730
1107070010301,11260690
1108064020008,11290640
1110056020016,11320700
1112057010301,11380560
1112066030006,11380632
1114078010403,11440555
1114074040201,11440740
1115071010104,11470550
1116065010201,11500604
1117051020503,11530510
1117069010011,11530790
1119072050101,11560720
1120070040201,11590680
1121083010001,11620765
1123059021801,11680590
1123063020020,11680630
1123075010308,11680750
1125052040009,11740520
1125070020109,11740690
1107070010201,11260690
1111056020203,11350600
1111064020604,11350624
1111077030110,11350695
1112066010801,11380632
1113064020008,11410640
1113066020004,11410660
1114078010303,11440555
1114074040101,11440740
1116073030022,11500540
1116057010001,11500550
1116064030402,11500603
1116065010101,11500604
1117051020403,11530510
1117064011104,11530750
1118059020016,11545690
1119063030007,11560630
1119072050001,11560720
1120053040106,11590530
1120063020002,11590620
1120068040012,11590660
1120070040101,11590680
1121078010104,11620605
1121066020008,11620665
1121068020004,11620685
1122061010004,11650590
1104057010105,11200570
1104062030107,11200620
1105057020010,11215760
1107052030001,11260520
1107062070013,11260610
1107070010101,11260690
1109063030001,11305610
1112058030019,11380570
1114074040001,11440740
1116064030302,11500603
1118061020004,11545710
1119061020011,11560610
1120053040006,11590530
1120070040001,11590680
1121078010004,11620605
1123059021601,11680590
1124051010003,11710510
1102054020001,11140540
1103072040601,11170560
1104059010001,11200590
1105053020018,11215710
1107068010012,11260660
1107069040901,11260680
1109064020708,11305620
1111073050105,11350710
1112056020003,11380552
1112057010001,11380560
1112066010601,11380632
1113072030017,11410720
1114078010103,11440555
1116059010030,11500570
1119066010008,11560660
1121071010103,11620715
1121081020007,11620775
1122058010901,11650570
1122065020018,11650621
1123059021501,11680590
1123059030005,11680590
1103051020008,11170510
1103053020004,11170530
1107071040012,11260565
1108066030206,11290660
1109060010021,11305590
1109064010006,11305620
1113069020513,11410690
1114078010003,11440555
1114068010014,11440680
1115064010210,11470620
1115069030120,11470670
1117051020103,11530510
1117068030002,11530780
1120056030013,11590560
1121071010003,11620715
1122058010801,11650570
1124057010008,11710561
1125051020107,11740515
1125074010015,11740685
1103071040004,11170555
1103072040401,11170560
1104070020011,11200790
1105060020011,11215850
1107069040701,11260680
1111079050012,11350595
1111060020201,11350619
1113076050002,11410615
1114070010002,11440700
1115071020206,11470550
1115064010110,11470620
1117051020003,11530510
1123053011403,11680531
1123077040003,11680545
1123059021301,11680590
1124071020006,11710650
1124079020121,11710670
1102067020007,11140670
1104057020307,11200570
1104073020605,11200645
1107069040601,11260680
1108082030007,11290555
1111060020101,11350619
1111069010008,11350670
1112059050006,11380580
1115058020901,11470570
1117069020013,11530790
1120053020501,11590530
1121052020019,11620525
1121079020123,11620565
